context,question,label
"Tặng cho bất động sản
1. Tặng cho bất động sản phải được lập thành văn bản có công chứng, chứng thực hoặc phải đăng ký, nếu bất động sản phải đăng ký quyền sở hữu theo quy định của luật.
2. Hợp đồng tặng cho bất động sản có hiệu lực kể từ thời điểm đăng ký; nếu bất động sản không phải đăng ký quyền sở hữu thì hợp đồng tặng cho có hiệu lực kể từ thời điểm chuyển giao tài sản.",Hợp đồng tặng cho bất động sản có hiệu lực khi nào nếu bất động sản không phải đăng ký quyền sở hữu?,1
"Tặng cho động sản
1. Hợp đồng tặng cho động sản có hiệu lực kể từ thời điểm bên được tặng cho nhận tài sản, trừ trường hợp có thỏa thuận khác.
2. Đối với động sản mà luật có quy định đăng ký quyền sở hữu thì hợp đồng tặng cho có hiệu lực kể từ thời điểm đăng ký.",Hợp đồng tặng cho bất động sản có hiệu lực khi nào nếu bất động sản không phải đăng ký quyền sở hữu?,0
"Nghĩa vụ trả nợ của bên vay
1. Bên vay tài sản là tiền thì phải trả đủ tiền khi đến hạn; nếu tài sản là vật thì phải trả vật cùng loại đúng số lượng, chất lượng, trừ trường hợp có thỏa thuận khác.
2. Trường hợp bên vay không thể trả vật thì có thể trả bằng tiền theo trị giá của vật đã vay tại địa điểm và thời điểm trả nợ, nếu được bên cho vay đồng ý.
3. Địa điểm trả nợ là nơi cư trú hoặc nơi đặt trụ sở của bên cho vay, trừ trường hợp có thỏa thuận khác.
4. Trường hợp vay không có lãi mà khi đến hạn bên vay không trả nợ hoặc trả không đầy đủ thì bên cho vay có quyền yêu cầu trả tiền lãi với mức lãi suất theo quy định tại khoản 2 Điều 468 của Bộ luật này trên số tiền chậm trả tương ứng với thời gian chậm trả, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác.
5. Trường hợp vay có lãi mà khi đến hạn bên vay không trả hoặc trả không đầy đủ thì bên vay phải trả lãi như sau:
a) Lãi trên nợ gốc theo lãi suất thỏa thuận trong hợp đồng tương ứng với thời hạn vay mà đến hạn chưa trả; trường hợp chậm trả thì còn phải trả lãi theo mức lãi suất quy định tại khoản 2 Điều 468 của Bộ luật này;
b) Lãi trên nợ gốc quá hạn chưa trả bằng 150% lãi suất vay theo hợp đồng tương ứng với thời gian chậm trả, trừ trường hợp có thỏa thuận khác.",Bên vay có nghĩa vụ gì nếu không thể trả vật cùng loại đúng số lượng chất lượng?,1
"Nghĩa vụ của bên cho vay
1. Giao tài sản cho bên vay đầy đủ, đúng chất lượng, số lượng vào thời điểm và địa điểm đã thỏa thuận.
2. Bồi thường thiệt hại cho bên vay, nếu bên cho vay biết tài sản không bảo đảm chất lượng mà không báo cho bên vay biết, trừ trường hợp bên vay biết mà vẫn nhận tài sản đó.
3. Không được yêu cầu bên vay trả lại tài sản trước thời hạn, trừ trường hợp quy định tại Điều 470 của Bộ luật này hoặc luật khác có liên quan quy định khác.",Bên vay có nghĩa vụ gì nếu không thể trả vật cùng loại đúng số lượng chất lượng?,0
"Trả tiền thuê
1. Bên thuê phải trả đủ tiền thuê đúng thời hạn đã thỏa thuận; nếu không có thỏa thuận về thời hạn trả tiền thuê thì thời hạn trả tiền thuê được xác định theo tập quán nơi trả tiền; nếu không thể xác định được thời hạn theo tập quán thì bên thuê phải trả tiền khi trả lại tài sản thuê.
2. Trường hợp các bên thỏa thuận việc trả tiền thuê theo kỳ hạn thì bên cho thuê có quyền đơn phương chấm dứt thực hiện hợp đồng, nếu bên thuê không trả tiền trong ba kỳ liên tiếp, trừ trường hợp có thỏa thuận khác hoặc pháp luật có quy định khác.",Nếu các bên không có thoả thuận về thời hạn trả tiền thuê và không thể xác định được thời hạn theo tập quán nơi trả tiền thì khi nào bên thuê cần trả tiền?,1
"Thời hạn thuê
1. Thời hạn thuê do các bên thỏa thuận; nếu không có thỏa thuận thì được xác định theo mục đích thuê.
2. Trường hợp các bên không thỏa thuận về thời hạn thuê và thời hạn thuê không thể xác định được theo mục đích thuê thì mỗi bên có quyền chấm dứt hợp đồng bất cứ lúc nào, nhưng phải thông báo cho bên kia trước một thời gian hợp lý.",Nếu các bên không có thoả thuận về thời hạn trả tiền thuê và không thể xác định được thời hạn theo tập quán nơi trả tiền thì khi nào bên thuê cần trả tiền?,0
"Trả lại tài sản thuê
1. Bên thuê phải trả lại tài sản thuê trong tình trạng như khi nhận, trừ hao mòn tự nhiên hoặc theo đúng như tình trạng đã thỏa thuận; nếu giá trị của tài sản thuê bị giảm sút so với tình trạng khi nhận thì bên cho thuê có quyền yêu cầu bồi thường thiệt hại, trừ hao mòn tự nhiên.
2. Trường hợp tài sản thuê là động sản thì địa điểm trả lại tài sản thuê là nơi cư trú hoặc trụ sở của bên cho thuê, trừ trường hợp có thỏa thuận khác.
3. Trường hợp tài sản thuê là gia súc thì bên thuê phải trả lại gia súc đã thuê và cả gia súc được sinh ra trong thời gian thuê, trừ trường hợp có thỏa thuận khác. Bên cho thuê phải thanh toán chi phí chăm sóc gia súc được sinh ra cho bên thuê.
4. Khi bên thuê chậm trả tài sản thuê thì bên cho thuê có quyền yêu cầu bên thuê trả lại tài sản thuê, trả tiền thuê trong thời gian chậm trả và phải bồi thường thiệt hại; bên thuê phải trả tiền phạt vi phạm do chậm trả tài sản thuê, nếu có thỏa thuận.
5. Bên thuê phải chịu rủi ro xảy ra đối với tài sản thuê trong thời gian chậm trả.
Tiểu mục 2. HỢP ĐỒNG THUÊ KHOÁN TÀI SẢN",Bên cho thuê có quyền gì nếu bên thuê chậm trả tài sản thuê?,1
"Giao tài sản thuê
1. Bên cho thuê phải giao tài sản cho bên thuê đúng số lượng, chất lượng, chủng loại, tình trạng, thời điểm, địa điểm đã thỏa thuận và cung cấp thông tin cần thiết về việc sử dụng tài sản đó.
2. Trường hợp bên cho thuê chậm giao tài sản thì bên thuê có thể gia hạn giao tài sản hoặc hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại; nếu tài sản thuê không đúng chất lượng như thỏa thuận thì bên thuê có quyền yêu cầu bên cho thuê sửa chữa, giảm giá thuê hoặc hủy bỏ hợp đồng và yêu cầu bồi thường thiệt hại.",Bên cho thuê có quyền gì nếu bên thuê chậm trả tài sản thuê?,0
"Tài sản chung của các thành viên hợp tác
1. Tài sản do các thành viên đóng góp, cùng tạo lập và tài sản khác theo quy định của pháp luật là tài sản chung theo phần của các thành viên hợp tác.
Trường hợp có thỏa thuận về góp tiền mà thành viên hợp tác chậm thực hiện thì phải có trách nhiệm trả lãi đối với phần tiền chậm trả theo quy định tại Điều 357 của Bộ luật này và phải bồi thường thiệt hại.
2. Việc định đoạt tài sản là quyền sử dụng đất, nhà, xưởng sản xuất, tư liệu sản xuất khác phải có thỏa thuận bằng văn bản của tất cả các thành viên; việc định đoạt tài sản khác do đại diện của các thành viên quyết định, trừ trường hợp có thỏa thuận khác.
3. Không được phân chia tài sản chung trước khi chấm dứt hợp đồng hợp tác, trừ trường hợp tất cả các thành viên hợp tác có thỏa thuận.
Việc phân chia tài sản chung quy định tại khoản này không làm thay đổi hoặc chấm dứt quyền, nghĩa vụ được xác lập, thực hiện trước thời điểm tài sản được phân chia.",Tài sản chung của các thành viên hợp tác là gì?,1
"Tài sản chung của các thành viên hộ gia đình, tổ hợp tác, tổ chức khác không có tư cách pháp nhân
1. Việc xác định tài sản chung của các thành viên hộ gia đình, quyền, nghĩa vụ đối với tài sản này được xác định theo quy định tại Điều 212 của Bộ luật này.
2. Việc xác định tài sản chung của các thành viên tổ hợp tác, quyền, nghĩa vụ đối với tài sản này được xác định theo quy định tại Điều 506 của Bộ luật này.
3. Việc xác định tài sản chung của các thành viên của tổ chức khác không có tư cách pháp nhân, quyền, nghĩa vụ đối với tài sản này được xác định theo thỏa thuận của các thành viên, trừ trường hợp pháp luật có quy định khác.",Tài sản chung của các thành viên hợp tác là gì?,0
"Rút khỏi hợp đồng hợp tác
1. Thành viên có quyền rút khỏi hợp đồng hợp tác trong trường hợp sau đây:
a) Theo điều kiện đã thỏa thuận trong hợp đồng hợp tác;
b) Có lý do chính đáng và được sự đồng ý của hơn một nửa tổng số thành viên hợp tác.
2. Thành viên rút khỏi hợp đồng hợp tác có quyền yêu cầu nhận lại tài sản đã đóng góp, được chia phần tài sản trong khối tài sản chung và phải thanh toán các nghĩa vụ theo thỏa thuận. Trường hợp việc phân chia tài sản bằng hiện vật làm ảnh hưởng đến hoạt động hợp tác thì tài sản được tính giá trị thành tiền để chia.
Việc rút khỏi hợp đồng hợp tác không làm chấm dứt quyền, nghĩa vụ của người này được xác lập, thực hiện trước thời điểm rút khỏi hợp đồng hợp tác.
3. Việc rút khỏi hợp đồng hợp tác không thuộc trường hợp được quy định tại khoản 1 Điều này thì thành viên rút khỏi hợp đồng được xác định là bên vi phạm hợp đồng và phải thực hiện trách nhiệm dân sự theo quy định của Bộ luật này, luật khác có liên quan.",Thành viên rút khỏi hợp đồng hợp tác có quyền gì?,1
